ID,Common name,Structure,InCHl key,Other name ,Kingdom(ClassyFire),Superclass(ClassyFire),Class(ClassyFire),Subclass(ClassyFire),Parent Level 1(ClassyFire),smiles,class_results(NPClassifier),superclass_results(NPClassifier),pathway_results(NPClassifier),isglycoside(NPClassifier),LOTUS link,CheMBL link,NPAtlas?,GNPS?,NP-MRD?,NPMRD_id,References,Notes,,,
S00181,Subnorstictic acid,O=CC1=C(O)C=C(C=2C(=O)OC3=CC(O)=C4C(=O)OC(O)C4=C3OC12)C,QBHHUOVBVXNIGF-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9961175,,,,
S00182,2-O-Methylperlatolic acid ,O=C(O)C1=C(O)C=C(OC(=O)C=2C(OC)=CC(OC)=CC2CCCCC)C=C1CCCCC,FPUYCHGCPUBJFV-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3241478,,,,
S00183,Isohyperlatolic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC)C=C2CCCCCCC)C=C1CCCCC,GWAVKGWTGGHUSQ-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0130202,,FALSE,FALSE,FALSE,,https://doi.org/10.1080/00275514.1984.12023819,,,,
S00184,Hyperlatolic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC)C=C2CCCCC)C=C1CCCCCCC,DFZZPAUFVUEAMV-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0043876,,FALSE,FALSE,FALSE,,https://doi.org/10.1080/00275514.1984.12023819,,,,
S00185,"2,4-Di-O-methylgyrophoric acid",O=C(OC1=CC(C)=C(C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O)C(O)=C1)C3=C(C)C=C(OC)C=C3OC,KODVVMZOLYYCMV-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0273730,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9811757,,,,
S00186,8'-methylconstictic acid,O=CC1=C(OC)C=C(C=2C(=O)OC3=C(OC12)C4=C(C(=O)OC4OC)C(O)=C3CO)C,TYPBTTCDWIAKJV-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0180170,,FALSE,FALSE,FALSE,,https://doi.org/10.3390/12050997,,,,
S00187,Consuccinprotocetraric acid ,O=C(O)C=1C(O)=C(C=2OC(=O)C3=C(OC2C1C)C(=C(O)C=C3C)CO)COC(=O)CCC(=O)O,JLBQKMDJXHRPTB-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.mycres.2007.08.022,,,,
S00188,Rhizocarpic acid ,O=C1OC(C(O)=C1C=2C=CC=CC2)=C(C(=O)NC(C(=O)OC)CC=3C=CC=CC3)C=4C=CC=CC4,DKDGWAKCXBFTMM-KFHWJWAOSA-N  ,,,,,,,,,,,,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2272215/,FALSE,TRUE,FALSE,,https://doi.org/10.1021/ja01166a032,"Zopf, W., Ann. Chem. 284, 107-132 (1895)",,,
S00189,3-hydroxy-4-o-methylumbilicaric acid,O=C(OC1=CC(C)=C(C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O)C(O)=C1)C3=C(C)C=C(OC)C(O)=C3OC,XPYXJZULWUELCC-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/C98082,,,,
S00190,5-hydroxyatranorin,O=C(OC1=CC(C)=C(C(OC)=O)C(O)=C1C)C2=C(C)C(O)=C(O)C(C([H])=O)=C2O,NFOBYNJKJAPJDQ-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://blam-bl.de/images/Herzogia_19/H19-Huneck-Schmidt.pdf,no doi,,,
S00191,4'-O-Methylnorcryptochlorophaeic acid,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2O)O)CCCCC)OC,VDWHFUXNOBJNSW-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9860227,,,,
S00192,Fumarprotocetraric acid lactone,O=C(O)C1=C(C=C(C)C2=C1OC(C3=C(C(OC3)=O)C(O)=C4COC(/C=C/C(O)=O)=O)=C4OC2=O)O,XEQJVRMEPUEOAS-NSCUHMNNSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.3390/separations9020041,,,,
S00193,hydroxy fumarprotocetraric acid,O=C(O)C1=C(C=C(CO)C2=C1OC(C3=C(C(OC3)=O)C(O)=C4COC(/C=C/C(O)=O)=O)=C4OC2=O)O,WQKSNZHHEXPSOI-OWOJBTEDSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.3390/separations9020041,,,,
S00194,Confumarprotocetraric acid,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3COC(=O)C=CC(=O)O)O)C(=O)O)C)CO)O,NKJDRKYSOFPRPF-ONEGZZNKSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1139/b96-139,,,,
S00195,4-o-methylconhypoprotocetraric acid,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C)OC,HKJWQQPQBBPECX-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0241474,,TRUE,FALSE,FALSE,,https://doi.org/10.1071/CH00136,,,,
S00196,Conhypoprotocetraric acid,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C)OC,INMABPVEUVMMPG-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0241474,,TRUE,FALSE,FALSE,,https://doi.org/10.1071/CH9951479,,,,
S00197,4-O-Methylhypoprotocetraric acid,CC1=C(OC(C(C)=C(OC)C=C2C)=C2C(O3)=O)C3=C(C)C(O)=C1C(O)=O,KTQOYYBFIJKYGT-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0033461,,FALSE,FALSE,FALSE,,"MeO, C.O., 1964. 218 16 DEPSIDES, DEPSIDONES AND DEPSONES (iv) Individual depsidones Depsidones of natural occurrence are listed in Table 3. Evidence for the structure of important compounds is given below. In many cases the evidence is not complete in itself and to a small degree the structures rely on the tacit assumption that depsidones. Rodd's Chemistry of Carbon Compounds: A Modern Comprehensive Treatise, 3, p.218.",https://www.jstor.org/stable/3241232?casa_token=Ie43uok3LsMAAAAA:5axGX7ZS2YZQWQPQlZlEkIAJI59Y4_8MZwCehw3WSGni3rUIjhpDcGLf-mbquI_Kap3oqmf72ZkWUK6HYflCNEJ_KKgijuOi4zPx6E8T5VUmHaARjLI,,,
S00198,Pigmentosin A,O=C1OC(C)CC2=CC3=C(C(O)=CC(OC)=C3C4=C(OC)C=C(O)C=5C(O)=C6C(=O)OC(C)CC6=CC54)C(O)=C12,FDWJUXZXNAQEPD-UHFFFAOYSA-N,,,,,,,,,,,,"https://lotus.naturalproducts.net/compound/lotus_id/LTS0027372, https://lotus.naturalproducts.net/compound/lotus_id/LTS0139891",,TRUE,FALSE,FALSE,,https://doi.org/10.1071/CH04003,,,,
S00199,4-O-Methylhiascic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC(=O)C3=C(O)C=C(OC)C(O)=C3C)C=C2C)C=C1C,UWYSPPABNOPJEU-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9910157,,,,
S00200,5-O-Acetyl-4-O-methylhiascic Acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC(=O)C3=C(O)C=C(OC)C(OC(=O)C)=C3C)C=C2C)C=C1C,DBUVVDGHGIMIPA-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9910157,,,,
S00201,cladoxanthone B,CC1=CC([C@@](C(C(C(O)=C(C2=CC=C(O[C@](C([C@](C)(CC3=O)[C@@]4([C@@H](C)CCC4=O)C5)=O)(C)[C@]53C6=O)C6=C2O)C=C7)=C7O8)=O)(O)[C@]8(C)[C@H]1O)=O,DPEJDLFSWXOTSL-QQSWCHEUSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.2c00353,,,,
S00202,"(132S, 17S, 18S)-132-hydroxy-20-chloro-ethylpheophorbide a",CCC1=C(C2=NC1=CC3=C(C4=C(C(C(=C5C(C(C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OCC)C4=N3)(C(=O)OC)O)O)C)C,WYMUMUWSXFAWNX-OMGUFREESA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0207795,,TRUE,FALSE,FALSE,,10.1080/14786419.2017.1380019,,,,
S00203,2'-O-methylhypostictic acid,CC1=CC(=C(C2=C1C(=O)OC3=C(C(=C4C(=C3O2)C(OC4=O)O)OC)C)C)OC,IOZPJAPGESJGLC-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0010264,,TRUE,FALSE,FALSE,,10.1080/10286020.2011.622720,,,,
S00204,Ambewelamide B,O=C(OC1C=C2CC34SSC5(C(=O)N3C2C6OC16)N(C4=O)C7C(=CC(OC(=O)CCCCC)C8OC87)C5)C,RKEDAZXFFYMOPX-KGXXLAPYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0179316,,TRUE,FALSE,FALSE,,10.1016/s0040-4039(98)02277-1,,,,
S00205,Cryptostictinolide,O=C1OC2=C(OC3=C1C(=CC(OC)=C3CO)C)C4=C(C(=O)OC4)C(O)=C2C,KAQGYSZTXRSGRW-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0032762,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL414977/,TRUE,FALSE,FALSE,,10.1021/np070145k,,,,
S00206,Diffractione A,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(O)=C4C(=O)OC(OCC)C4=C3C)C,KYPJUGXDLPURTM-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0031097,,TRUE,FALSE,FALSE,,10.1016/j.cclet.2008.10.032,,,,
S00207,"ethyl 4-(7-acetyl-4,6-dihydroxy-3,5-dimethyl-2-oxo-2,3-dihydrobenzofuran-3-yl)-4-(7-acetyl-4,6-dihydroxy-3,5-dimethylbenzofuran-2-yl)-3-oxobutanoate",CCOC(=O)CC(=O)C(C1=C(C2=C(O1)C(=C(C(=C2O)C)O)C(=O)C)C)C3(C4=C(C(=C(C(=C4OC3=O)C(=O)C)O)C)O)C,IQFPDFBETPHDNB-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0038972,,TRUE,FALSE,FALSE,,10.1080/14786419.2014.881362,,,,
S00208,Isousone,O=C(C=1C(O)=C(C=2OC3(OCC)CC(O)=C(C(=O)C)C(=O)C3(C2C1O)C)C)C,DGJWZWWZALSTSU-VQTJNVASSA-N,,,,,,,,,,,,,,TRUE,FALSE,FALSE,,10.1021/acs.jnatprod.6b00109,,,,
S00209,Longissiminone A,O=CC1=C(O)C=C(C(=O)C)C(OC)=C1O,PSUPLJARDONXSO-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0108308,,TRUE,FALSE,FALSE,,10.1016/j.phytochem.2005.06.023,,,,
S00210,Longissiminone B,O=CC1=C(O)C(Cl)=C(C(=O)C)C(OC)=C1O,XMSVMWOBRGAQCN-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0145471,,TRUE,FALSE,FALSE,,10.1016/j.phytochem.2005.06.023,,,,
S00211, Vinapraesorediosic acid F,CC1C(=O)OC(CCCCCCCCCCCCCCCCCC(=O)O)C1C(=O)O,NXYCYXZPBKGGQH-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0137735,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00212,Usone B,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(=C(C)OC)C3=O)O2)C)C(=O)C)O,OGFPHLZRJFTSOE-LCYFTJDESA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0099907,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00213,Usenamine G,CCCCCNC(=C1C(=O)C=C2C(C1=O)(C3=C(C(=C(C(=C3O2)C(=O)C)O)C)O)C)C,MALWEJBUYPZOMW-UHFFFAOYSA-N,,,,,,,,,,,,,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00214,ventosinic acid A,CCCC=CC=CCC(C(CC(C(CCCCCCCC(=O)O)O)O)O)O,DTKJVQHYVYDLPY-YIORLJKJSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0144871,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00215, ventosinic acid B,CCCCCCC=CCC(C(C(C(CC(C(CCCCCCCC(=O)O)O)O)O)O)O)O,OXQUMQFOBXAJSP-XYOKQWHBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0098126,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00216,ventosinic acid C,CCCCCCCC=CCC(C(CC(C(CC(C(CCCCCCCC(=O)O)O)O)O)O)O)O,NGLNZNBUSAOMHO-FMIVXFBMSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0226792,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00217,ventosinic acid D,CCCCCCCCC=CCC(C(CC(C(CC(C(CCCCCCCC(=O)O)O)O)O)O)O)O,ZHEGLTRCODOIQP-JLHYYAGUSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0060050,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00218,venstosinic acid E,CCCCCCCCCC=CCC(C(CC(C(CC(C(CCCCCCCC(=O)O)O)O)O)O)O)O,SRSSBLGPMFOYCN-SDNWHVSQSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0248899,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00219,Vinapraesorediosic acid G,CC1C(C(OC1=O)CCCCCCCCCCCCCCC(=O)O)C(=O)O,YDCKBIDKMHFWKY-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0060198,,TRUE,FALSE,FALSE,,10.3390/molecules24122270,,,,
S00220,Usenamine A,O=C1C=C2OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C(=O)C1=C(N)C)C)C,SPBCRTZCVHEBTB-DBEXCURXSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0235161,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2392200/,TRUE,FALSE,TRUE,,10.1021/acs.jnatprod.6b00109,,,,
S00221,Usenamine B,O=C(C=1C(O)=C(C(O)=C2C1OC3(OCC)CC(=O)C(C(=O)C23C)=C(N)C)C)C,LHRMGZZMLCTEMA-WQEUXLNQSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0256720,,TRUE,FALSE,TRUE,,10.1021/acs.jnatprod.6b00109,,,,
S00222,Usenamine C,O=C(C=1C(O)=C(C=2OC3(OCC)CC(=O)C(C(=O)C3(C2C1O)C)=C(N)C)C)C,QXDNFYAKPAZQKK-WQEUXLNQSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0236706,,TRUE,FALSE,TRUE,,10.1021/acs.jnatprod.6b00109,,,,
S00223,Usenamine D,O=C1C=C2OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C(=O)C1=C(NCCCC(=O)OC)C)C)C,CJVLALQQMVPNHI-LJJIPZOBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0029274,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3898830/,TRUE,FALSE,TRUE,,10.1021/acs.jnatprod.6b00109,,,,
S00224,Usenamine E,O=C1C=C2OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C(=O)C1=C(NCCCC(=O)OCC)C)C)C,MKICBVRSWZVTPN-JYFCICGUSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0271870,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3985909/,TRUE,FALSE,TRUE,,10.1021/acs.jnatprod.6b00109,,,,
S00225,Usenamine F,O=C(OCC)CCCNC(=C1C(=O)CC2(OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C1=O)C)C)OCC)C,FGRIKTIXJRDYDV-KOSKKJAWSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0198793,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3957234/,TRUE,FALSE,TRUE,,10.1021/acs.jnatprod.6b00109,,,,
S00226,Usneaxanthone A,CC1CC2C3(C(=O)C4=C(C=CC(=C4O)C5=C6C(=C(C=C5C)O)C(=O)C7CCCC(C7(O6)C(=O)OC)OC(=O)C)OC3(C1O)C(=O)O2)O,UVLXEGBUPZVCOR-PYEXSEHBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0014379,,TRUE,FALSE,FALSE,,10.1016/j.fitote.2019.104194,,,,
S00227,Usneaxanthone B,CC1CC2C3(C(=O)C4=C(C=CC(=C4O)C5=C6C(=C(C=C5C)O)C(=O)C7CCCC(C7(O6)C(=O)OC)OC(=O)C)OC3(C1O)C(=O)O2)O,UVLXEGBUPZVCOR-PAABDNHVSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0111622,,TRUE,FALSE,FALSE,,10.1016/j.fitote.2019.104194,,,,
S00228,Usneaxanthone C,CC1CC2C3(C(=O)C4=C(C=CC(=C4O)C5=C6C(=C(C=C5C)O)C(=O)C7CCCC(C7(O6)C(=O)OC)O)OC3(C1O)C(=O)O2)O,ACKKUSQQTNKNJK-IIYUKLDQSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0183092,,TRUE,FALSE,FALSE,,10.1016/j.fitote.2019.104194,,,,
S00229,Usneaxanthone D,CC1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C5C(=C(C=C4C)O)C(=O)C6=CCCC(C6(O5)C(=O)OC)OC(=O)C)OC2(C1O)C(=O)OC)O,SLBJWNMTYVRYBG-MKXLRJSXSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0243550,,TRUE,FALSE,FALSE,,10.1016/j.fitote.2019.104194,,,,
S00230,Usone,O=C(C=1C(O)=C(C(O)=C2C1OC3(OCC)CC(O)=C(C(=O)C)C(=O)C23C)C)C,SABMQBIFRDGLJC-VQTJNVASSA-N,,,,,,,,,,,,,,TRUE,FALSE,FALSE,,10.1021/acs.jnatprod.6b00109,,,,
S00231,Ramalinic acid A,O=C(O)C1=C(O)C(OC2=CC(OC)=CC(=C2C(=O)O)CCC)=C(OC)C=C1CCC,XIJCKILIISXBES-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0048400,,TRUE,FALSE,FALSE,,https://doi.org/10.1016/j.phytol.2014.12.003,,,,
S00232,Ramalinic acid B,O=C(O)C1=C(O)C(OC2=CC(OC)=CC(=C2C(=O)O)CCC)=C(OC)C=C1CCCCC,HAYYVTSJOLGOFW-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0221116,,TRUE,FALSE,FALSE,,https://doi.org/10.1016/j.phytol.2014.12.003,,,,
S00233,8'-O-ethyl-beta-alectoronic acid,CCCCCC1=CC2=CC(=CC(=C2C(=O)O1)OC3=C(C=C(C4=C3CC(OC4=O)(CCCCC)OCC)O)O)O,MQPGRJXZJRCSJW-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0198345,,TRUE,FALSE,FALSE,,10.1021/np50109a009,,,,
S00234,"1,5-dihydroxy-2,4,6-trichloro-7-methylxanthone",CC1=CC2=C(C(=C1Cl)O)OC3=C(C=C(C(=C3C2=O)O)Cl)Cl,PPIWDMYQZGYKBN-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0239098,,TRUE,FALSE,FALSE,,DOI: 10.1055/s-0034-1382827,,,,
S00235,6-methylcristazarin,O=C1C(O)=C(C(=O)C2=C(O)C(=C(OC)C(O)=C12)C)CC,MFZCGLOCLRCKNF-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0255191,,TRUE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(96)00495-5,,,,
S00236,Cristazarin,O=C1C(O)=C(C(=O)C2=C(O)C=C(OC)C(O)=C12)CC,HTNKGHXSGYCDDM-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0193910,,TRUE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(96)00495-5,,,,
S00237,Hanagokenol A,O=C1C2=CC(=C(O)C=C2C3(C)CCCC4(C)COC1C34)C(C)C,CDWJWTTWDBMXNW-LWYYNNOASA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0225482,,TRUE,FALSE,FALSE,,https://doi.org/10.1248/cpb.56.89,,,,
S00238,Hanagokenol B,O=C(O)C1=CC(=C(O)C=C1C2(C)CCCC3(C)COC(=O)C23)C(C)C,XEYFSNHIPLMFRB-FFZOFVMBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0032684,,TRUE,FALSE,FALSE,,https://doi.org/10.1248/cpb.56.89,,,,
S00239,"3-methoxy-5-methylphenyl 2,4-dihydroxy-6-methylbenzoate",O=C(OC=1C=C(OC)C=C(C1)C)C=2C(O)=CC(O)=CC2C,NPFHNBXUXLRWKP-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0157225,,TRUE,FALSE,FALSE,,10.1248/bpb.b12-00452,,,,
S00240,Deliseic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC(=O)C3=C(O)C=C(O)C(C(=O)OC)=C3C)C=C2C)C=C1C,MRZUUBRMFDZXGN-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0160559,,TRUE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(97)00958-8,,,,
S00241,Lobarialide A,O=C1OC2CC34C5=CCC6(C)C7CCC(C(C)C)C7(C)CCC6(C)C5CCC4C1(C)C2OC3O,QZOSKMSFHAYNQU-IJBAJRCLSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0076668,,TRUE,FALSE,FALSE,,https://doi.org/10.1002/cbdv.200800054,,,,
S00242,Lobarialide B,O=C1OC2C3OC(=O)C2(C)C4CCC5C(=CCC6(C)C7CCC(C(C)C)C7(C)CCC56C)C14C3,YIZWIUHPPVFEEQ-QOYIRNJZSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0099531,,TRUE,FALSE,FALSE,,https://doi.org/10.1002/cbdv.200800054,,,,
S00243,Lobarialide C,CC(C)C1CCC2C1(CCC3(C2(CC=C4C3CCC5=C4CC6C(C5(C(=O)O6)C)O)C)C)C,FXKXNIOLULILLQ-RYCAHVNLSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0112529,,TRUE,FALSE,FALSE,,https://doi.org/10.1002/cbdv.200800054,,,,
S00244,Lobarientalone A,O=C1OC2=C(OC3=C1C(=CC(OC)=C3CO)C)C4=C(C(=O)OC4OC)C(O)=C2C,KVGZEQUGCRWFIX-FQEVSTJZSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0166545,,TRUE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.6b00465,,,,
S00245,Lobarientalone B,O=C1OC2=C3OC4=C1C(=CC(OC)=C4COC5OC(=O)C(C(O)=C2C)=C35)C,YDLWEZKWYNYYTH-IBGZPJMESA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0166545,,TRUE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.6b00465,,,,
S00246,Lobariether B,O=C(OC)C1=C(OC=2C(O)=C(C(O)=C3C(=O)OC(OC)C23)C)C(=C(OC)C=C1C)CO,KAZAKDLGJUTQKY-NRFANRHFSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0223856,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4063328/,TRUE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.6b00465,,,,
S00247,Lobariether C,O=C(OC)C1=C(OC=2C(O)=C(C(O)=C3C(=O)OC(OC)C23)C)C(C=CC(=O)C)=C(OC)C=C1C,TVYLNARNSQHLQF-UROCCOEBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0239790,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4084972/,TRUE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.6b00465,,,,
S00248,Lobariether D,CC1=CC(=C(C(=C1C(=O)OC)OC2=C(C(=C(C3=C2C(OC3=O)OC)O)C)O)C=CC(=O)O)OC,NJXPKCFORWWXRW-YQTDCCHMSA-NCCCCC,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0063698,,TRUE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.6b00465,,,,
S00249,Lobariether E,O=C(OC)C=CC1=C(OC)C=C(C(C(=O)OC)=C1OC=2C(O)=C(C(O)=C3C(=O)OC(OC)C23)C)C,WGIXFHBMTKEIHD-UROCCOEBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0262159,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4097013/,TRUE,FALSE,FALSE,,https://doi.org/10.1021/acs.jnatprod.6b00465,,,,
S00250,Lobarientalone C,CC1=CC(=C(C2=C1C(=O)OC3=C(C(=C(C=C3O2)OC(=O)C)OC(=O)C)C)C=O)OC,JJMKIKXKZGKPND-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0234099,,TRUE,FALSE,FALSE,,https://doi.org/10.3109/14756366.2012.677839,,,,
S00251,Papulosic acid,O=C(O)C1=C(O)C(OC(=O)C=2C(O)=CC(O)=CC2O)=C(O)C=C1C,NRIONPIRQLNRJL-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0208994,,TRUE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(97)00958-8,,,,
